I
1200 Version - data cycle 2306, build 20240704, metadata FixXP1200. Copyright (c) 2024 Navigraph, Datasource Jeppesen

  5.255000000   26.120000000  AMPER ENRT FZ 2118994 AMPER
  8.165833333   55.000000000  AMPEX ENRT HC 2105411 AMPEX
  3.150277778   14.170555556  AMPIL ENRT FK 2105411 AMPIL
  9.193361111  -13.443000000  AMPOT ENRT GU 4530258 AMPOT
  2.913333333    1.311666667  AMPOX ENRT DG 2115159 AMPOX
 12.318055556   13.318333333  AMRAR ENRT DN 2105411 AMRAR
  6.182222222   16.656666667  AMREN ENRT FE 2105411 AMREN
  0.103333333   19.113333333  AMRIG ENRT FZ 2118994 AMRIG
 -8.571666667   22.000000000  AMRIL ENRT FZ 2118994 AMRIL
 14.982722222  -17.325583333  AMROD ENRT GO 4530258 AMROD
 -9.197544444   24.341388889  AMROV ENRT FZ 2105411 AMROV
 -6.221833333   43.993508333  AMSAD ENRT HT 2118999 AMSAD
  9.000000000   -2.664166667  AMSAT ENRT DI 2118994 AMSAT
 22.000000000   -6.117222222  AMSEN ENRT GA 2105426 AMSEN
 18.266527778  -15.809722222  AMSEP ENRT GQ 2115154 AMSEP
 -1.216944444   16.848333333  AMSIK ENRT FC 2118999 AMSIK
  8.768027778    0.783200000  AMSIL ENRT DX 2105411 AMSIL
  6.581666667    1.092222222  AMSOM ENRT DX 5920082 AMSOM
 -5.390000000   18.016666667  AMSUX ENRT FZ 2105411 AMSUX
 34.000000000   21.938333333  AMTAR ENRT HL 2105431 AMTAR
 20.083333333    2.366666667  AMTES ENRT DA 2118994 AMTES
 27.854363889    3.000000000  AMTIK ENRT DA 2105426 AMTIK
  8.071666667    7.595000000  AMTIR ENRT DN 2105411 AMTIR
 12.711944444   36.725277778  AMUDO ENRT HA 5906519 AMUDO
 33.478333333   12.631666667  AMWAJ ENRT HL 2105431 AMWAJ
-13.713055556   48.006111111  ANDIL ENRT FM 2105431 ANDIL
-22.455925000   16.993305556  ANGOS ENRT FY 2115159 ANGOS
 30.516666667   21.083333333  ANHAR ENRT HL 5920067 ANHAR
 32.975833333    1.500000000  ANIEB ENRT DA 2105426 ANIEB
  4.819166667   17.474722222  ANIPA ENRT FE 2105431 ANIPA
-12.240000000   16.271666667  ANIPO ENRT FN 2105431 ANIPO
 14.744833333  -17.474777778  ANITI ENRT GO 4530243 ANITI
 11.005555556   -5.373888889  ANIXA ENRT DF 5920082 ANIXA
-26.505591667   27.127405556  ANIXU ENRT FA 2105431 ANIXU
-12.132027778   44.428586111  ANJON ENRT FM 4530258 ANJOUAN
-10.000000000   50.578333333  ANKOR ENRT FM 2118979 ANKOR
 -5.210000000   21.993333333  ANOBA ENRT FZ 2118994 ANOBA
 -8.038333333   24.030000000  ANOTO ENRT FZ 2105411 ANOTO
-10.516666667   12.123333333  ANSUS ENRT FN 2118999 ANSUS
-24.828333333   32.979444444  ANSUT ENRT FQ 2105411 ANSUT
 10.715277778   38.145555556  ANSUV ENRT HA 2118999 ANSUV
-23.769891667   14.906138889  ANSUX ENRT FY 2118999 ANSUX
 33.800000000   28.266666667  ANTAR ENRT HE 2118979 ANTAR
-23.604722222   36.813888889  ANTAT ENRT FQ 2118999 ANTAT
  4.000000000   35.380000000  ANTAX ENRT HK 2118979 ANTAX
-24.646666667   33.288333333  ANTEM ENRT FQ 5920082 ANTEM
-24.000000000   13.601111111  ANTEP ENRT FY 2105431 ANTEP
-36.850000000   10.000000000  ANTES ENRT FA 2105431 ANTES
-28.506322222   16.805569444  ANTIL ENRT FA 2105431 ANTIL
 -4.601577778   36.129777778  ANTIM ENRT HT 2105411 ANTIM
-21.241777778   55.203944444  ANTIR ENRT FM 5917010 ANTIR
 -4.198580556   46.898027778  ANTIS ENRT FS 2105411 ANTIS
-22.020000000   28.370000000  ANTOG ENRT FB 2115159 ANTOG
-19.830916667   53.095083333  ANTOL ENRT FM 5920082 ANTOL
-29.833333333   15.000000000  ANTOM ENRT FA 2118999 ANTOM
-11.500000000   33.641666667  ANTOP ENRT FW 4478290 ANTOP
-23.079041667   20.000000000  ANTOR ENRT FY 2118994 ANTOR
 11.735277778   36.104722222  ANTUM ENRT HA 2118999 ANTUM
 -7.654722222   15.767777778  ANTUX ENRT FN 2105431 ANTUX
 -6.000000000   16.333333333  ANUBI ENRT FZ 2118994 ANUBI
  5.156600000   24.457427778  ANUKI ENRT FE 2105431 ANUKI
 15.733725000   -8.167994444  ANUMU ENRT GQ 2105411 ANUMU
  7.849725000   -2.801227778  ANUVO ENRT DG 2118999 ANUVO
-17.391700000   15.822800000  ANVAG ENRT FY 2118979 ANVAG
-25.672419444   31.997286111  ANVAK ENRT FA 2118979 ANVAK
-14.000000000   28.300000000  ANVAM ENRT FL 2118999 ANVAM
-28.002500000   14.562347222  ANVAR ENRT FA 2105431 ANVAR
-31.160963889   33.109619444  ANVED ENRT FA 2118999 ANVED
 -3.187458333   44.000000000  ANVET ENRT FS 2118979 ANVET
  8.345555556   35.425833333  ANVEX ENRT HA 2105431 ANVEX
-24.666666667   30.383333333  ANVIT ENRT FA 2105426 ANVIT
-19.393333333   35.020000000  ANVIV ENRT FQ 4464727 ANVIV
 -1.497772222   36.285380556  ANVIV ENRT HK 2105431 ANVIV
 -1.743947222   53.560097222  ANVIX ENRT FS 2118979 ANVIX
-18.097500000   54.159444444  ANVOR ENRT FM 2105411 ANVOR
-19.966666667   35.270000000  ANVOV ENRT FQ 2115154 ANVOV
 -2.734380556   36.161825000  ANVOX ENRT HT 2105431 ANVOX
 -6.444688889   39.740991667  ANVUN ENRT HT 2105411 ANVUN
-15.470000000   30.735000000  ANVUS ENRT FQ 2105426 ANVUS
 -0.055111111   32.317166667  ANVUT ENRT HU 4464727 ANVUT
-14.590000000   29.428333333  AOKDR ENRT FL 2105411 ABEAM OKDAR
  2.191666667   22.550000000  APAKU ENRT FZ 2105426 APAKU
 25.000000000  -19.504638889  APASO ENRT GC 2105431 APASO
-26.550983333   29.047955556  APDAK ENRT FA 4464727 APDAK
 12.263333333   38.088333333  APDAN ENRT HA 5906519 APDAN
-14.033333333   22.000000000  APDAR ENRT FN 2118994 APDAR
-23.652394444   17.209650000  APDEM ENRT FY 2105431 APDEM
  2.009444444   43.128333333  APDID ENRT HC 2105431 APDID
 -2.470275000   36.675486111  APDIK ENRT HT 2118999 APDIK
-25.251666667   32.469444444  APDOB ENRT FQ 2105411 APDOB
-30.089702778   30.003538889  APDOG ENRT FA 2105426 APDOG
-19.996102778   25.347200000  APDOR ENRT FB 2105431 APDOR
 -1.537052778   34.567111111  APDOT ENRT HT 2105431 APDOT
-24.705222222   19.999772222  APDOV ENRT FB 2118999 APDOV
-20.243611111   24.235277778  APDUN ENRT FB 5906519 APDUN
-28.322125000   25.386888889  APDUR ENRT FA 2118994 APDUR
-10.021666667   25.415000000  APEBI ENRT FZ 2105426 APEBI
 -4.326666667   11.648055556  APEMI ENRT FC 2105411 APEMI
  9.700277778    6.587777778  APEPU ENRT DN 2105411 APEPU
 16.250000000    2.272222222  APERO ENRT GA 2118994 APERO
-13.340277778   12.494722222  APGAL ENRT FN 2105431 APGAL
-28.286519444   31.329683333  APGAP ENRT FA 2118999 APGAP
-20.742777778   23.774722222  APGAR ENRT FB 5906519 APGAR
-26.550250000   15.833527778  APGAS ENRT FY 2105431 APGAS
-21.951383333   14.298638889  APGEK ENRT FY 2105431 APGEK
-11.095000000   31.783333333  APGEL ENRT FL 2105426 APGEL
 -8.189483333   40.839450000  APGEN ENRT HT 2105411 APGEN
 -0.580736111   36.376847222  APGEP ENRT HK 2105431 APGEP
-23.576500000   18.169047222  APGIB ENRT FY 2105431 APGIB
-19.498055556   31.373611111  APGID ENRT FV 2105426 APGID
-13.820000000   30.471666667  APGIK ENRT FL 2105426 APGIK
-17.236666667   25.186666667  APGIS ENRT FL 4464727 APGIS
 12.155000000   36.168611111  APGUS ENRT HA 2118999 APGUS
 -0.116327778   33.971130556  APGUT ENRT HU 2118999 APGUT
 -6.580000000   28.321666667  APIBO ENRT FZ 2105426 APIBO
 11.261666667  -24.473333333  APIGU ENRT GO 2115159 APIGU
  8.568333333    9.728333333  APIRO ENRT DN 2105411 APIRO
 -4.675833333   12.772500000  APIVA ENRT FN 2105426 APIVA
  8.545000000    3.448333333  APIXA ENRT DN 2105411 APIXA
 -0.189161111   46.242594444  APKAK ENRT FS 2105411 APKAK
 13.693055556   39.280000000  APKAM ENRT HA 5906519 APKAM
-20.757419444   21.636319444  APKAN ENRT FB 2105431 APKAN
-33.988591667   20.692119444  APKAP ENRT FA 2105431 APKAP
-11.667777778   13.365277778  APKAT ENRT FN 2105431 APKAT
-30.527547222   20.170922222  APKEK ENRT FA 2118999 APKEK
-28.200000000    0.000000000  APKID ENRT FA 2105426 APKID
-28.330427778   30.575877778  APKIK ENRT FA 2118999 APKIK
 12.173422222   37.637025000  APKIL ENRT HA 4530263 APKIL
-34.083511111   17.016477778  APKIN ENRT FA 2105431 APKIN
 11.366666667   43.181666667  APKIX ENRT HC 2118979 APKIX
  1.994444444   41.294722222  APKOB ENRT HC 2105431 APKOB
  7.681388889   36.413333333  APKOD ENRT HA 2105431 APKOD
 -7.300000000   18.146388889  APKOK ENRT FN 2105431 APKOK
 -9.487747222   33.312088889  APKOL ENRT HT 4543811 APKOL
-18.337611111   55.397166667  APKOT ENRT FM 2118999 APKOT
-25.375166667   25.182016667  APKOV ENRT FB 2105431 APKOV
 -1.095663889   36.145336111  APKUB ENRT HK 4478295 APKUB
 -6.366905556   63.175541667  APKUD ENRT FI 2105431 APKUD
